id,course_title,course_credit
mZ02FDob8R98,Law of International Trade,2
xOcKPpXpLZ70,International Political Economy,2
otmu69nZYLCu,Family Business Management,1
FBtfWchxe09T,Historiography,1
KqZAKE7gkdve,Educational Research Methods,2
A1NvfuOt07Dq,Accounting for Nonprofit Organizations,3
HGLWGhfbnwUP,Urban Politics,3
aHcvqPptP7jN,Philosophy of Education,4
mzlP1B8JqMbq,Blockchain Development,1
NYofQo3zY7Mb,Machine Learning,4
jCuZYMKrYjvp,International Law,2
NYvrwmu3oN46,European Politics,4
PMU30hpFQZ2Y,Environmental Politics,3
0lqHbhM56svT,Environmental Psychology,4
DYIMYjpvldgl,Political History,1
EDuJqh6gx8Kg,Retail Marketing,4
yneepWeECD9h,Photojournalism,4
wZ5MkgoAfDhU,Digital Journalism,1
OdoorD0e5lTs,Diplomacy and Foreign Policy,4
F0ClKsJK9jh6,Ecotourism and Environmental Stewardship,4
0y4Ly20il2c4,History of the United States,4
77aLuIjnnG3i,E-commerce and Digital Business,4
1I2FjC9OFyJf,Public Health Administration,2
wewiTRL4o1UL,Global Disease Control,1
kA79k8fmHA4X,Public Health Policy,2
D6Y1V01z0gBI,Public Health Policy,1
Zs0ypHwKncsu,International Trade,2
IbdKNS1C0Q6A,Healthcare Quality Management,3
q041d1Am2TLr,Business Law,2
J5rgJAKpNz2Z,Project Management,4
k2upmpLzWg0U,Lean Manufacturing and Process Improvement,2
3zFgGTp4h424,Data Mining,1
dbFasGC5mxFR,Entrepreneurial Marketing,1
WZz7YDGLO49b,Human Resource Management,1
dxURySIARvCj,Sustainability and Marketing,3
Gfg1gWIYNcTD,Heritage Management,4
DVEirAutX8LE,Disaster and Emergency Management,4
gyh9rqP3IiKV,International Relations,1
nau0VID8gsBD,Psychology of Stress,3
z2SAmViOTBLr,Health Communication,3
0SqXOUPCk7OK,Asian Politics,1
Gz0rl3j5JWvq,Bioethics,2
mqQRy5WsXiZq,Business Law,4
VzRrFxZiewFT,Public Policy Analysis,4
N8KOLmBv3fXG,Tourism Management,1
Yf6Be5KjVe1o,Management Information Systems,4
YTqT5z2cdjy3,Mathematics Education,3
wUvEatNqndKB,Natural Language Processing,1
zQ7o8B4lYd7x,Political Campaign Strategies,2
8PemXiNCp6vQ,E-commerce and Digital Business,1
i2GUYNJClWIN,Philosophy of Action,4
fpB31O02su8q,International Taxation,1
a9aYNJMiT9MQ,International Humanitarian Law,4
esSso23nuPSQ,Health Communication,1
dSWl2VOrJbDe,Introduction to Sociology,2
yjHTtOQIK6kE,Environmental Law,2
KrPgxSjgZcsB,Sociology of Crime and Justice,4
MYSovcEwGBP6,Corporate Valuation,3
sNy8H7LPGIsf,Business Communication and Writing,2
NaZESFaHyOdc,History of Religion,4
8f09C8jKzOsL,Digital Marketing Strategies,1
1cjEYAHtzROR,Supply Chain Management,2
Yh1nNAFH4u5U,Torts and Personal Injury Law,3
xNf94ktS8XML,Philosophy of Technology,4
3CvWrD0gGRkj,Database Management Systems,1
oghJ3n9mGeGF,History Education,1
KGF0Lx8BqJFW,Insurance and Risk Management,3
PICAT5JgeUX4,Urban Design and Architecture,3
zhE3o2BZEYyQ,Tourism Impact Assessment,2
pWrL3UXMFWTK,History of Imperialism,3
MuQRODRy8YBj,Operations Management,4
I3UR6cmhrSds,Agricultural Economics,4
hF4SIIs1GwQs,Human Capital Management,3
AlqvGG7oBM60,Fundamentals of Psychology,4
ZcaAWmvZ65DL,Sociology of Religion,4
ZhB4Ky4dDlks,Quantitative Research Methods,2
UqiGOF4tYw8X,History of Political Thought,1
huy9s6J9K0eH,Journalism Law,1
D3jJkMcAQAmH,Urban Sociology,2
bSGegnpmZ4R8,Philosophy of History,3
QAyAO9tLhJm1,Education Policy and Politics,1
SZDtSoOpccg1,Brand Management,1
rpcCOTNF2AMh,International Law,2
RZMECRpnKsuF,Global Politics,2
VNIOynt74JEA,Public Policy and Administration,4
Qy58iIbDbZTW,Public Administration,1
0Hg5wRcYYZPk,Geography of Health,1
3zUzoNTyZEJ8,Project Scheduling and Control,1
rSY31HyEtPWu,Political Philosophy,4
FlAPM54PlKfN,Political Economy,3
rbINjb45nJ7F,Project Management,3
afINY8tX5agM,Smart Cities,2
srIUCMqNiQW6,Political Economy,2
2bvvjvPgz6AP,Corporate Finance,4
gNF2iKplAIGK,Environmental Education,2
8BgEN9pNawq5,History of Medicine,3
sVPW6FgjZRIV,Artificial Intelligence,2
B6KNr2XlCawn,Urban Economics,4
cwsYBsggvGoU,Political Philosophy,1
DgFLfQjMwJZ1,Health Communication,1
jDGuGvwKQGgU,Comparative Political Systems,2
NOgfK7Zs8a5g,Disaster Management and Urban Resilience,4
vc3PhhCbesWc,Planning for Climate Change,2
HVeZjIn8jRMf,History of Political Thought,1
pnXpj1Y7XXB4,Family Business Management,2
VoJOGKNtkzG4,Distributed Systems,3
nIeqPkYdGaJq,Youth and Society,4
FdEJSmz56kAW,Political Campaigns,4
NUTtiztxZBUz,Public Relations and Media Relations,3
jQo3ZyfMmvbX,International Political Economy,1
cV75mO7ktXvS,Environmental Planning,3
YWIQflYYePxV,Political Data Analytics,3
w0ZcyqpCdXSt,Environmental Ethics,4
2Ln018UGKHaL,Epistemology,3
iyLYkfD8G80X,Human Rights and Social Justice,1
gtmf8tE8BK51,Leadership and Team Development,2
NxNb9Fc1BgS5,Geospatial Technology and GIS,4
zx5g3oGUtG9Y,Social Geography,1
G882vKhQQpHT,Social Inequality,3
wPXDxyAljAdk,International Taxation,2
N8puCFzplki2,Multicultural Education,4
PmP4s6J3xvAo,Labour Law,2
7Vh1XTC0VMIK,Transportation Planning,1
cHz2gE8JXvlp,Psychology of Stress,2
5antM3KSW8SH,Urban Environmental Management,2
FLw74P3ApkVU,Political Communication,2
nildIWvEaMc6,Abnormal Psychology,4
Cq1wCVcjSk1M,Cost Accounting,4
tZsAO0RBwa3k,Criminology and Social Justice,3
2G4YCpgpuJd1,Consumer Psychology,2
30WdMiPnxJSy,Advanced Financial Accounting,3
vvvjUCQOqjP1,Clinical Psychology,4
ViCDcVqwfyfI,Enterprise Risk Management,3
qIiwnMhlukqn,Youth and Society,2
lljEWFOkyNQk,Cultural Studies,3
3fBiUu8OlQZI,Family Law,3
JwXKIuR4cTPQ,Software Testing and Quality Assurance,3
deAXDiOU7xkG,History of International Relations,1
R0OKwbJovx70,Managerial Economics,2
HPH7FXV6fsSN,Conflict Resolution and Mediation,4
CFW2DwDLZehW,Smart Cities,1
xnGw9ubAbnwP,Urban Sustainability,1
NAT0FZ1J8913,Comparative Constitutional Law,2
pmInfmbOZIEK,Civic Engagement and Democracy,1
w1q7yk6ZKn8y,Education Policy and Politics,2
vMiFyeGgVeRy,Urban Geography,4
Fj9CMXrtBG3s,Global Politics,2
qBeQU20gMyZe,Microeconomics,2
dX5bpU5OM8YS,Auditing and Assurance Services,2
lmvRMG0r3gFa,Financial Risk Management,3
OnCOaYkvwk6v,Object-Oriented Programming,3
Z50ETbLQN4ho,Language and Literacy Development,1
dAlUKU6FD5Ck,Asian Politics,4
Dq4ENICnO6EG,Urban Geography,3
avAyEsS4BGhx,Environmental Health,3
3IQX8diMBF4s,Media Law,2
JhF8H9RWR5N7,Philosophy of Technology,1
8TrLW3vpRpjy,Philosophy of Knowledge,1
vEoLDEXLO4Hj,European History,3
kt48OqgXkDBW,European History,3
Zjg5kdB5RXWi,Organizational Theory,3
63J0Y9oTQIAT,Cognitive Psychology,3
DDkxYjSAZst0,Philosophy and Film,2
wVydfYQlsdu0,Organizational Behavior,3
bdihAceAlpak,Computer Vision,2
WD1qITyoKMS4,Ethics in Public Administration,3
STUy3MWUKwpg,International Relations and Global Conflict,2
EArswObeFumi,History of Religion,2
r3M8hgisvZ2x,Gender in History,4
2npiDMDRSsRF,Asian Politics,3
tKs90rbHpHKQ,Ethics in Public Administration,4
57nAT8chmvBU,Adult Learning Theory,4
hENRnHs15yQO,Healthcare Research Methods,3
hSkGAcFMKAyn,Forensic Science,3
kQRhrfqNRHFk,Computer-Aided Engineering,2
CoBf2dtGRHls,Digital Marketing Strategies,1
sfTE7pUFAroo,Cultural Geography,2
sa6uGMLBhlbl,Health Psychology,1
Fd86fNftSvdI,Land Use Planning,1
BhZRgarkeIaY,Social Psychology,3
G62Bva8rDu0H,Psychology of Motivation,3
zEqQ0KS4j5xX,Psychology of Learning,3
Yjp0SwEZf6wm,Agricultural Economics,1
V4iwbiuzMFfO,Portfolio Management,3
2rSxbrjYgvGn,Psychology of Learning,3
EKYlRFs9Ljug,Urban Politics,1
GtDT9v35687j,History of the United Kingdom,4
4aPqw5XbF3f0,Health Equity and Social Justice,2
3JA81nRLX17A,Environmental Education,3
KHk0iqm9RCZ5,Cloud Security,1
P3P4quBXcwYn,Global Politics,3
jgmWDZYFr24F,Insurance and Risk Management,3
S8T4GfiI08za,Gender and Law,4
77SKJJBMOtoZ,Managerial Economics,1
mS7Vx7UtQ3VJ,Econometrics,4
O3DOMFMZqJwc,Political Philosophy,3
4jcO0ptFwtAy,Developmental Psychology,2
Ui6AZcCklVDl,Language and Literacy Development,1
Iai58AIilh9p,Sociological Theory,4
SG3WoBEhhMEZ,E-commerce and Digital Business,2
jh6HIGdF4055,Law of Evidence,4
o767QGIviAr1,Environmental Ethics,3
yYvT9RxTczOn,Tourism Destination Management,3
qb9vSoxiYtwe,Science Education,2
IVvG7EqJI4Tl,Political Theory,2
vhzYqsP99of9,Criminology and Social Justice,3
s6Vl9k0WYo66,Epidemiology,4
Ee6DnIuPsPnB,Political Communication,1
ki57US0LbGAX,Data Structures and Algorithms,3
Y50JdRMQDG2v,Behavioral Finance,3
PqsPFcepSUCL,Marketing Management,1
8fRHISzR8aLl,Taxation,2
d5FIYXJZBSlZ,International Organizations,1
O9leVB8IGa8A,Introduction to Economics,2
0qra3u6YF0z1,Sustainability in Business,4
kCkeuHjyP1WO,Criminology and Social Justice,4
DKP65mIf2D8w,Data Mining,1
tgN1vMhMQPWX,Music Education,3
eBwnRBrmNTY5,Youth and Society,4
1mndTcFKSIEa,Experimental Psychology,1
ASKTozgQitEo,Transportation Planning,1
v0VyQ3tlT1nf,Public Relations and Media Relations,1
5rcOgKVlfp6e,Taxation Law,3
E11RAvBTwnbc,Behavioral Neuroscience,4
SpK4zstYmJ5F,Digital Media and Tourism,2
qVlC1aDjwBfB,Logic and Critical Thinking,2
hwJR0WJ0PB9l,Behavioral Neuroscience,1
i7Vmfs9bbBoP,Research Methods in Psychology,2
wVTygRLEi7Ut,Human Capital Management,4
MBC2YvTxe4gf,Healthcare Marketing,2
tiECHRf2pUtG,Ecotourism and Environmental Stewardship,3
O5A0i4KUEb5l,Environmental Psychology,1
GnlAfgxbSpV3,Computer Programming (C++),3
1FizfFLBiqba,Cost Accounting,3
b7T4n4AICOY8,Global Disease Control,3
VCQmSSIEVSS8,Media Production,3
LmNF2AKR4E2L,Business Communication,2
F2Wt0DB9GWoM,Social Media Marketing,1
SgfMcNmm8FwV,History of International Relations,3
dEKyu84M3COm,Geography of Health,4
IaFz907V7rpM,Classroom Management,2
gmJfuR1vv4QO,Political Communication,2
vVD2NBcmDAyR,Behavioral Economics,3
RpXqjuk0qNF0,Business Intelligence and Analytics,4
OyRcqGGROBA2,History of Africa,1
SmF8s3FVF0KM,Labor Relations,4
ulVKYfSV9ET8,Early Childhood Education,2
XBesDBMkoQUn,International Humanitarian Law,3
kEeVALx3PZsU,Insurance and Risk Management,4
JnwhMTmEVMNo,Financial Economics,3
SjctnAliLyHb,International Economic Relations,1
7QdIA0s5iHP9,Transportation Planning,4
HZO8gvZXyKEg,Blockchain Technology,2
Se4qv3SIKEAH,Tourism Economics,3
49rVbQ5POLSM,Strategic HRM,3
L9qNBT61YA1X,Real Estate Management,2
VusAHbp6kpKd,Human Factors Psychology,1
ha6uvNZNlXHD,American Government,3
sl64vxGj3phw,Human Rights and International Law,3
QKBNJLISXIXl,Sociology of Education,3
ceM0gkgCVKzy,Disaster and Emergency Management,3
70j7G4DknhfR,Urban Sociology,2
FCpj9YcjsOIE,Forensic Science,3
4tgUpH7GHxYo,History of Ancient Rome,4
yfxTN7fUhJHT,International Taxation,1
v5u5hdjhgfPI,Environmental Law,2
XNKtI4SHMKwY,Hospitality Management,1
21ss82UahJD4,Investment Banking,4
mB5pcIAyePe3,Real Estate Management,3
TiI8Z0Zi3Lcn,Computer Security Risk Management,1
EWBOFkqLDAEw,Environmental and Social Justice,2
0mzADMM8w7jz,Corporate Social Responsibility,2
w9NdaAvwZtdh,Financial Markets and Institutions,4
aGi1i74Nu5jH,News Writing and Reporting,2
tb8Zp3gwYmh3,Metaphysics,1
oQzX5YeQLXlY,Human Capital Management,4
3n6JDY6n58PO,Social Movements and Activism,2
WIPrlmKcB2e0,Education Policy and Politics,2
WkB18Pk5PtUM,Sociological Theory,2
di8PiNfCo4LO,Human-Computer Interaction,4
feVqZdoB2YTy,Political Philosophy,2
aEu9vnn8mzQr,Internet of Things (IoT),2
uYPlHH7waiWm,Sociological Theory,1
yWU5DUcBIGew,Professional Development for Educators,2
gBS7tFTtNJez,Taxation,3
1nlLY3PuETOr,Law and Society,4
3CAAMVbZrSaq,Abnormal Psychology,2
ESdp2objeLE1,Managerial Decision Making,1
NXizElRF1uz7,Data Visualization,1
wolVku5luYq4,Social Geography,1
SkeABLSuwkyr,Mobile Application Development,4
bUzwW5vzZEKN,Lean Manufacturing and Process Improvement,4
Etb127BlZYC6,Pharmaceutical Management,4
iyzBZDO9NnK7,Economic Development and Globalization,2
yzmpDx9IgqUh,Law and Society,4
89YiiPRitJXk,Psychology of Social Media,2
dcXRsaTrHJp3,Metaphysics,1
AQGpeDDAMOJk,Sports Management,4
pP0odLKaefRk,Political Technology,1
wZdHbllFSlZH,Social Media Marketing,3
Hmfgw9xS71jG,Fundamentals of Psychology,4
YX2I7LTpvmRO,Environmental Policy,1
b6NyGyQvQihj,Media Production,1
AKt0EuixEpcv,Financial Markets and Institutions,2
G3fPOHq214D2,International Taxation,1
V3hVrpYmbf6B,Financial Statement Analysis,1
2iqA9sIoRLFl,Public Opinion and Political Behavior,2
wFMhbAyBOnmE,Strategic Management,3
Y7EzMaHqexFv,Human Capital Management,3
iQ4RZdfxMdTf,Criminology,2
lDrByc6NPA13,Tourism Economics,3
mgYnkgCdfbd7,Globalization and Social Change,2
By1D8FiBMLlL,Psychology of Motivation,4
Z5NIwGyRbxjN,Microeconomics,1
VDXUUnLcE2i4,Medical Law and Ethics,1
ryGKBNljVGB0,Environmental Economics,4
ubwM4cXM1l51,Global Perspectives on Education,2
9jdBUII7YmBi,Philosophy of Consciousness,2
Gr6iwsogenKf,Political Campaigns,3
v8Gn5ME8qZET,Organizational Behavior,2
EzY9mBaLhwA5,Data Mining,2
7feYy8XPL70H,Communication Research Methods,4
9ogiR7WEiThY,Law of Evidence,1
emRU7XlV0dGo,Philosophical Anthropology,4
AxhkrRMX9Zy0,Geography and Planning,3
mkZdsaY8FZmk,Psychological Testing and Measurement,4
LiJZvbaMJvAr,Politics of Development,1
AChvlsXPSeti,Global Marketing,3
m3iCjaCiGgfO,Social Media and Communication,4
vdv0DQK0Fbzv,Public Law,3
3UxX6edIQBU8,Cost Accounting,2
vf6IbhMn0If6,Macroeconomics,1
IW7kLiZcuVZ1,Marketing Research,3
IRgo3WdIGatv,Digital Journalism,2
Er4nvjMPKGID,Asian Politics,3
SEXCIzFZsF1J,Behavioral Neuroscience,4
FSyHKSSTRkqs,Marketing and Technology,3
4vFgRC09BhpO,History of World War II,1
z25N3CSTP2oB,History of Social Movements,4
bah8umfggTqx,Behavioral Economics,4
Faodhy0qU07K,Media Law,1
7TAWkj9X62TO,Global Education,3
7wmDYY7vV2Ri,Advanced Machine Learning,1
DsHt9FMn2EDV,Instructional Design,2
aarJAfn0Av3c,Database Management Systems,2
ljKgiXKmOt5Y,Global Political Economy,2
UUR8Vz0oWckL,Sustainable Cities,4
sXHTu7K7nPeH,International Relations and Global Conflict,4
MLDy90o9tQCL,Political Philosophy,2
Vjmz8DNFJBci,Economic Development and Urban Growth,3
ZoyUjsoYxlTq,Urban Politics and Governance,3
FIaC5ZZBzjFj,Land Use Planning,1
WyHRegQUc8oJ,Health Communication,3
qjzycwIeNbxb,Quantitative Research Methods,1
DVDALAiuuzAg,Data Mining,3
nQqN4ZWMJEX8,Human Rights and International Law,2
ZvDM4ci4Q6xF,European History,1
eCeu4bcqVuKm,History of International Relations,3
g5hOWWOXwc5c,Organizational Behavior,4
TFRhvNE2Zn9L,Sociology of Religion,3
2tywFty7qAs4,Photojournalism,4
cDDdI3iV8CxU,Global Political Economy,3
hdtVSuBaWQkD,Cognitive Psychology,2
pcvZGZTCBKGU,Negotiation and Conflict Resolution,2
apHcQ1dpvXxD,Philosophy of Language,4
rJve28sZZc1E,Urban Politics,1
YqpdC2AIyGuy,Environmental Policy,4
NixjuQFtxNlC,Philosophy of Mind,1
DnN25vOCwyuD,Financial Markets and Institutions,3
dQABx9eZYGUn,Environmental and Social Justice,2
etF2oNUccY1a,Environmental Law,2
3x8R8wnffZ6u,Mobile Game Development,2
CDM1eXChhgwq,Global Marketing,2
QJ6wP3l2TUdi,Inclusive Education,1
IJeCDTpYRZJq,Urban Politics and Governance,1
2cZK4BdmuxYF,Environmental Journalism,2
wgMnrU7ontCX,Social Stratification,4
eA6atdPwABwm,Conflict Management,1
ZPE2oOeqPVo9,Public Administration and Governance,3
7VgruhZdWFXX,Health Equity and Social Justice,1
SMbGMWEPd3TB,Biostatistics,2
SXW5RW9TfoSp,Judicial Politics,4
MK9U2xp5PhXn,Computer-Aided Engineering,1
ILSOtwfNISgI,Disaster and Emergency Management,1
W1i1ZMjzU3bl,Globalization and National Sovereignty,4
738IpxKzLYM4,International Business,2
qZy77vEv0P7h,Tourism Planning and Development,1
eqjwU2RXUMNl,Law and Society,3
c8hC0FcRzPsu,Introduction to Economics,1
YMViylQzzuum,Psychology of Decision Making,1
Q6Sv4EwOexlX,Artificial Intelligence in Business,1
n9569pHlJha9,Quantitative Research Methods,3
yOJxOKWkXSZy,Management Information Systems,3
M08L6kTnOWBq,Educational Technology,2
