id,day,start_time,end_time,duration,school_year
zkVZCsGdLVIl,Monday,14:17:05,00:47:42,1 Hour,2015-2016
PQi1BqiAajZc,Wednesday,21:29:38,22:57:27,2 Hours,2014-2015
0DZCleczlpLA,Wednesday,11:44:09,19:08:18,1 Hour,2003-2004
ioJztkhzJ8Cx,Saturday,10:55:30,23:34:46,2 Hours 30 Minutes,2005-2006
sUiIpvAfGsnt,Wednesday,13:12:54,10:44:23,2 Hours,2015-2016
bbRjqShJLhZU,Wednesday,13:31:41,13:16:06,1 Hour,2005-2006
PurK2aX8FgoH,Sunday,05:34:29,09:48:36,2 Hours 30 Minutes,2009-2010
XN8TZPcE9Lg5,Wednesday,18:05:31,11:51:39,1 Hour 30 Minutes,2026-2027
lVtJBedoA8ly,Sunday,05:31:20,03:19:29,2 Hours 30 Minutes,2010-2011
KvBMnn99jhBV,Wednesday,20:05:15,03:28:45,2 Hours,2018-2019
jPQEIlKu3VJA,Sunday,17:35:35,09:11:36,2 Hours 30 Minutes,2002-2003
F1T9QEY6mYWf,Wednesday,00:47:44,09:00:00,1 Hour,2025-2026
n7JdgP8Lur3e,Thursday,20:42:39,13:52:17,1 Hour,2004-2005
8fGQPjHOB6L0,Sunday,09:50:46,13:38:51,1 Hour,2010-2011
gx3NzrYvdFqJ,Sunday,15:50:12,09:09:06,1 Hour,2025-2026
lqy8KUbD5Xmb,Saturday,09:42:11,06:08:18,2 Hours,2021-2022
EqX4LzbucfDl,Friday,14:54:02,01:18:28,1 Hour 30 Minutes,2006-2007
Z5ulZBQO9RFR,Wednesday,10:50:50,00:11:40,2 Hours,2001-2002
hJmjBRgt1zYN,Thursday,20:55:17,23:12:23,1 Hour 30 Minutes,2017-2018
bxJsISPXPGZl,Sunday,23:01:38,21:50:36,2 Hours,2026-2027
zOd9gNGJ6SnH,Wednesday,23:18:09,09:51:57,1 Hour 30 Minutes,2024-2025
7dl2PR7w2kLq,Thursday,04:45:31,23:28:56,1 Hour,2018-2019
A8YPiWLL1mni,Monday,06:09:29,13:06:07,1 Hour,2026-2027
7vr3cNC50w6P,Sunday,18:45:40,22:53:22,1 Hour,2016-2017
ERE0TL43bySV,Monday,14:33:51,09:24:51,1 Hour,2011-2012
izISAaBnmrDT,Saturday,04:31:53,23:49:01,2 Hours 30 Minutes,2017-2018
Jq0XbXcJnqR3,Saturday,01:36:09,04:04:56,2 Hours 30 Minutes,2015-2016
8NUqEUDzM1qc,Monday,23:29:11,15:43:44,1 Hour 30 Minutes,2016-2017
KehPCmQqfHrI,Thursday,02:30:43,07:13:39,2 Hours,2019-2020
lkw6CpBpdZq9,Friday,04:30:54,04:45:11,2 Hours 30 Minutes,2002-2003
Zas14FEJCM8o,Sunday,19:53:18,00:03:18,2 Hours 30 Minutes,2020-2021
a7t0YRDExQH3,Sunday,13:20:58,19:37:19,1 Hour,2023-2024
VSmK8WSgaJR9,Tuesday,17:40:20,13:03:28,2 Hours,2019-2020
a72JxCbx2vwd,Wednesday,05:47:47,05:00:20,2 Hours 30 Minutes,2014-2015
nyEJ76CdZH7t,Friday,23:48:22,18:10:39,1 Hour,2019-2020
02evUM6S0tNY,Tuesday,12:29:27,08:59:46,1 Hour 30 Minutes,2003-2004
M9VEemGVuSvg,Wednesday,23:39:49,17:55:57,2 Hours 30 Minutes,2027-2028
1OVABqlgqhJj,Thursday,01:09:28,11:03:04,1 Hour,2008-2009
ZpgMOZZbuERA,Tuesday,06:33:38,07:17:01,1 Hour 30 Minutes,2017-2018
ykZgSelCKGfS,Thursday,16:37:25,22:38:01,1 Hour,2020-2021
u31lPrphUP3P,Sunday,20:52:15,13:53:59,2 Hours 30 Minutes,2027-2028
dEcafYw9FK48,Thursday,06:51:35,23:55:58,2 Hours 30 Minutes,2005-2006
QC5ISMtNaxMf,Saturday,01:37:25,15:15:13,2 Hours 30 Minutes,2002-2003
sPKCPDWbLTAW,Tuesday,01:00:02,10:49:57,1 Hour 30 Minutes,2023-2024
PrtsJpx67dIE,Monday,01:24:18,10:18:12,1 Hour,2013-2014
xGBJdYlrSM6j,Saturday,12:41:23,03:40:32,1 Hour,2007-2008
XjAo0SSSDrqT,Monday,22:58:23,16:44:22,1 Hour 30 Minutes,2021-2022
LSNOJhfC4crs,Wednesday,02:41:34,02:57:59,1 Hour,2018-2019
HuCl7xOqOrwK,Thursday,03:31:06,20:21:49,1 Hour,2027-2028
5WEw5XeN6zDo,Wednesday,17:59:26,06:26:57,1 Hour,2009-2010
eGEuF7cP8W8o,Monday,14:15:34,21:25:25,2 Hours 30 Minutes,2026-2027
4lf1ALO8OARt,Thursday,15:42:08,09:33:26,1 Hour,2014-2015
kOMAuId1DqGu,Monday,06:23:16,00:06:29,2 Hours 30 Minutes,2019-2020
9t0v5jdl9QYN,Monday,07:11:33,07:48:06,2 Hours,2015-2016
YNaV8YBsex70,Monday,20:56:21,00:13:47,1 Hour,2026-2027
ipqHyuQMLuca,Monday,07:52:23,10:23:18,1 Hour 30 Minutes,2027-2028
YxzTI5FxBV6l,Sunday,11:20:26,08:54:00,2 Hours 30 Minutes,2011-2012
viYakWi6zq3E,Wednesday,23:58:09,04:37:54,1 Hour 30 Minutes,2002-2003
UQQTRYV1Vufr,Sunday,14:43:39,21:17:25,2 Hours 30 Minutes,2002-2003
uKbRtl0aSGds,Tuesday,13:04:40,20:56:26,2 Hours 30 Minutes,2015-2016
emMCI5QEzUCC,Wednesday,08:57:08,08:19:28,1 Hour 30 Minutes,2012-2013
G5hVbKPk9oK9,Monday,02:13:45,22:08:54,1 Hour,2012-2013
f6vVS4qZ37oP,Sunday,14:23:46,10:58:00,1 Hour,2011-2012
RUVO3ihlUh7C,Tuesday,20:40:17,20:43:38,2 Hours 30 Minutes,2003-2004
ifKAXJzDoxFa,Wednesday,22:37:31,13:38:23,1 Hour 30 Minutes,2025-2026
mnO8Cae1nUux,Wednesday,04:41:15,05:49:38,1 Hour,2003-2004
C0oGLPzLsrbp,Friday,02:40:46,19:29:41,2 Hours,2005-2006
4FIRt6Y8eJ7S,Thursday,18:42:15,02:01:09,1 Hour 30 Minutes,2027-2028
7oKtqdSGfFrz,Sunday,07:31:14,21:02:02,2 Hours,2007-2008
fMOo0GzMwi3L,Wednesday,21:05:57,05:13:17,1 Hour,2003-2004
CyFy4WOlvSjv,Saturday,03:29:48,16:40:51,1 Hour,2018-2019
hiCgYtPqypPi,Thursday,02:29:07,04:38:02,2 Hours 30 Minutes,2023-2024
EX2p1xD25Cwi,Sunday,15:51:39,13:01:20,2 Hours 30 Minutes,2010-2011
VNKZVxm2Ib7c,Saturday,20:38:08,00:34:24,1 Hour,2026-2027
wRIFioghnkZW,Friday,06:34:28,08:14:16,2 Hours 30 Minutes,2026-2027
Qi01voSEnYey,Tuesday,12:58:47,20:51:41,2 Hours 30 Minutes,2004-2005
Ld8uDwwbOHvR,Thursday,15:41:33,23:52:54,2 Hours,2003-2004
s4Rm40dlnr1N,Wednesday,10:13:18,10:50:19,2 Hours,2010-2011
V4ugtHl8uuwO,Wednesday,13:02:29,14:40:01,1 Hour,2018-2019
IFEdym54Ej9v,Tuesday,03:11:49,17:01:12,1 Hour 30 Minutes,2001-2002
0QKEaR5ZOv9s,Friday,12:24:25,16:51:05,1 Hour,2016-2017
EWk6w4SUOURO,Monday,00:52:03,18:11:07,1 Hour 30 Minutes,2013-2014
KnUOKKr3BhJK,Monday,07:47:15,13:33:00,2 Hours 30 Minutes,2008-2009
TQh7wfkn6TgV,Monday,13:00:13,23:13:20,2 Hours,2008-2009
AlEszmjoqOQ0,Sunday,17:42:20,19:19:57,1 Hour 30 Minutes,2008-2009
MvHZdI2dflTP,Monday,08:15:31,20:14:25,1 Hour 30 Minutes,2014-2015
fj8DrVfz4W6l,Wednesday,06:22:57,10:32:03,2 Hours,2023-2024
Pk3hSlFivoC7,Friday,19:26:42,01:59:21,1 Hour 30 Minutes,2010-2011
2CueJCR3mbHg,Thursday,21:00:48,06:14:05,1 Hour 30 Minutes,2005-2006
k6b9FhBR6lHb,Friday,04:01:05,16:08:06,1 Hour 30 Minutes,2002-2003
ELQ3oYjdJq5c,Sunday,18:53:59,13:54:31,1 Hour 30 Minutes,2027-2028
BZoPEM0DPWs3,Monday,18:17:56,11:16:31,1 Hour 30 Minutes,2019-2020
JLekOey5fnNJ,Wednesday,14:45:11,10:08:43,1 Hour 30 Minutes,2013-2014
PyYHVimolhug,Wednesday,07:59:30,05:47:28,2 Hours 30 Minutes,2018-2019
eTcm4iKv5l6E,Thursday,03:57:31,17:55:36,2 Hours,2011-2012
rDaYQbdq8MDM,Sunday,12:03:32,02:56:11,1 Hour 30 Minutes,2009-2010
FNcBZ6c8JE8P,Friday,02:39:42,05:15:47,1 Hour,2014-2015
bCndnJnVqhyF,Friday,00:28:13,08:01:53,2 Hours,2011-2012
iToXf5DVBVLi,Saturday,00:58:25,03:00:03,2 Hours 30 Minutes,2019-2020
UXj7Ii3M70GG,Saturday,13:33:59,17:19:38,2 Hours 30 Minutes,2016-2017
tikcbhzgiBkS,Friday,01:58:46,14:23:33,1 Hour,2006-2007
hOJs7afddTVZ,Monday,15:17:04,13:07:38,1 Hour 30 Minutes,2015-2016
V61KojKt3zId,Tuesday,07:22:55,20:35:03,2 Hours 30 Minutes,2007-2008
ZrC9jsQ4iYJg,Tuesday,06:39:07,22:10:20,2 Hours 30 Minutes,2025-2026
nnyYYJBDf1Yq,Friday,20:25:06,02:38:36,2 Hours,2008-2009
jAbEnojfAkc5,Friday,23:46:27,03:08:55,2 Hours,2008-2009
vRRcUKSHgP5M,Monday,05:08:26,11:49:22,2 Hours,2009-2010
snvLfBfXej1f,Monday,05:54:14,09:57:46,2 Hours 30 Minutes,2018-2019
6aiyVHchmLof,Tuesday,04:03:35,09:03:00,2 Hours 30 Minutes,2006-2007
w4EpmZtG7mgu,Friday,16:33:01,02:04:27,1 Hour,2012-2013
bmcHoGciN1Tf,Monday,17:21:20,04:58:41,2 Hours,2004-2005
YYZr6BaqUwE0,Wednesday,13:52:09,12:41:08,1 Hour,2016-2017
k0dH4nmU4CXF,Thursday,02:00:50,06:37:16,2 Hours 30 Minutes,2013-2014
FlsZMKGbvPZG,Sunday,20:40:52,23:56:02,1 Hour,2017-2018
UgZ3OaMwTHzw,Sunday,06:34:58,17:30:55,1 Hour,2021-2022
DwUyGsryk4od,Friday,14:13:10,04:17:22,1 Hour,2005-2006
rGqseoqsRhyf,Wednesday,12:07:18,21:42:41,2 Hours 30 Minutes,2004-2005
udV7cbxRXa8o,Saturday,12:18:27,19:35:46,1 Hour 30 Minutes,2018-2019
1PMMqzjDmPby,Thursday,15:03:41,00:05:16,1 Hour,2016-2017
AzlDU1RynCX6,Tuesday,06:19:57,01:06:23,2 Hours,2007-2008
S9Ss9mFdPTlm,Saturday,21:50:11,03:17:19,1 Hour,2002-2003
YyeB1W5RhLRM,Saturday,04:18:27,22:08:12,2 Hours,2022-2023
mCThVgaIGdKv,Tuesday,18:14:46,13:41:02,2 Hours 30 Minutes,2006-2007
fRIybDMFe3Qc,Saturday,06:53:42,00:47:58,1 Hour,2012-2013
VnZ9G398XPMC,Monday,12:25:34,23:18:41,1 Hour 30 Minutes,2022-2023
jLDZNeETrjmL,Friday,04:45:32,00:28:18,1 Hour 30 Minutes,2022-2023
AewhVhlDZxBU,Friday,15:23:04,17:12:00,1 Hour 30 Minutes,2013-2014
lB4ybnEG0c7p,Monday,06:50:54,11:38:56,1 Hour,2022-2023
cN9c5Rxefo7D,Tuesday,15:46:29,19:43:06,2 Hours,2017-2018
85kAc11xCjEH,Wednesday,10:15:28,04:02:29,1 Hour 30 Minutes,2023-2024
WhRlNH89V16M,Saturday,16:46:23,14:40:36,1 Hour,2023-2024
4bIaitrUblaG,Saturday,09:36:25,14:52:13,1 Hour,2020-2021
bdnCl24UlXTf,Friday,19:01:58,02:31:05,1 Hour 30 Minutes,2020-2021
7dHb3uaawMA6,Friday,01:41:26,13:22:10,2 Hours 30 Minutes,2019-2020
ecoqGKClaV8d,Friday,15:06:41,22:10:51,1 Hour 30 Minutes,2022-2023
R29qK4YyNFuL,Saturday,09:10:35,07:06:40,2 Hours,2015-2016
picLNIELgEIp,Sunday,10:27:59,09:56:43,1 Hour 30 Minutes,2009-2010
sBIE7uVjQnMV,Thursday,23:53:01,19:03:52,1 Hour,2016-2017
AWsCweF1Mu2F,Saturday,00:19:23,09:23:24,2 Hours,2013-2014
7AWqIKzqpHLr,Sunday,17:41:14,20:33:47,2 Hours,2003-2004
7DQeepnygMWA,Friday,15:16:16,05:35:06,1 Hour 30 Minutes,2016-2017
Oa60eg1rVHXQ,Saturday,11:45:58,05:54:05,1 Hour,2002-2003
yiUMWD4nb5NK,Monday,05:58:50,10:16:07,1 Hour 30 Minutes,2005-2006
jBxnec1hW8US,Saturday,12:49:11,04:58:43,2 Hours 30 Minutes,2027-2028
d4qAHjBgBSn7,Friday,09:13:56,19:14:02,2 Hours,2016-2017
qRhl5gY2HNZw,Saturday,08:22:21,03:52:20,2 Hours,2024-2025
aYKSMuntolca,Wednesday,22:00:14,20:51:52,2 Hours,2014-2015
gdjVeGL4ktbe,Friday,03:40:48,06:27:53,2 Hours 30 Minutes,2005-2006
QyBe3woEGYot,Saturday,20:47:48,06:34:45,2 Hours 30 Minutes,2027-2028
iqdDjvqNomLN,Wednesday,18:44:45,19:14:26,2 Hours,2018-2019
IqjYVd1UAyC3,Sunday,12:52:00,02:15:03,1 Hour 30 Minutes,2004-2005
pYmBo61kC9qo,Thursday,12:23:52,11:20:05,2 Hours,2005-2006
AdrsAuvPU0M6,Saturday,09:24:48,22:20:25,2 Hours,2006-2007
m2pSTSrwfjct,Tuesday,00:53:52,12:00:11,2 Hours,2025-2026
s25gT90aJexb,Saturday,15:15:15,06:17:40,2 Hours 30 Minutes,2025-2026
A1qv7cCmauUr,Friday,12:40:55,16:22:06,1 Hour 30 Minutes,2005-2006
5WIt9qARNUfg,Monday,07:40:37,19:29:52,2 Hours,2005-2006
oMkHHoNBiBvM,Saturday,04:18:03,23:56:46,1 Hour 30 Minutes,2001-2002
FOegtQQONCUg,Tuesday,05:11:44,16:11:14,1 Hour 30 Minutes,2023-2024
aaW9wDOg5Di2,Saturday,15:03:34,07:52:38,1 Hour 30 Minutes,2013-2014
mllc0alxkzy7,Saturday,09:17:18,06:39:02,2 Hours,2015-2016
oCJFPF0mESq5,Monday,17:17:52,09:15:12,2 Hours,2004-2005
3VwNQu5qulfu,Wednesday,07:20:46,10:03:10,1 Hour,2011-2012
0Pixca5ciyM3,Wednesday,06:08:48,15:40:43,1 Hour,2016-2017
bLwsblArtclQ,Thursday,07:24:24,17:17:43,2 Hours,2001-2002
c13NfK6xOukV,Tuesday,14:13:24,16:41:46,2 Hours 30 Minutes,2012-2013
b88axRCiX8X5,Sunday,19:43:14,05:04:28,2 Hours,2017-2018
68eYrvoKPBWG,Thursday,14:38:11,19:06:57,2 Hours,2025-2026
uy1BLgbByJsN,Tuesday,02:20:50,02:58:01,1 Hour,2017-2018
hU3P9Wbal49E,Monday,14:04:10,19:29:35,1 Hour 30 Minutes,2001-2002
jhiVRxYWcIHF,Sunday,11:07:12,04:37:33,2 Hours 30 Minutes,2005-2006
LWGa4nuqc3vu,Wednesday,01:05:43,12:10:50,1 Hour,2005-2006
ObACJKeJpTnc,Friday,23:56:08,02:31:22,2 Hours 30 Minutes,2011-2012
s1dlC2u7Jqre,Saturday,06:16:00,03:56:05,1 Hour,2026-2027
rX4n0bKVGaSu,Monday,20:24:14,12:37:32,2 Hours,2005-2006
vTxa12p7sSnC,Saturday,13:26:33,22:49:52,2 Hours,2009-2010
RMuIdF4G9TeJ,Wednesday,15:15:09,19:39:16,1 Hour 30 Minutes,2025-2026
oBpqHR9WrhHt,Monday,16:49:13,10:38:12,2 Hours 30 Minutes,2005-2006
qv3KO8Jd449C,Friday,16:46:44,05:58:40,2 Hours 30 Minutes,2015-2016
nOysKaSUiFV8,Monday,07:29:46,12:28:20,1 Hour,2008-2009
z2f1SGcRatJs,Monday,18:41:35,20:12:56,2 Hours,2021-2022
Pl4sxUTARiAG,Tuesday,21:43:35,21:14:04,2 Hours 30 Minutes,2022-2023
9Sth83R40l1t,Sunday,00:48:26,23:56:45,2 Hours,2018-2019
BkwNahJfMGzD,Monday,07:26:54,03:44:13,1 Hour 30 Minutes,2006-2007
VlJe0049Swi2,Friday,04:55:36,11:05:30,2 Hours,2014-2015
HnpPOFyps5GX,Monday,07:10:36,16:56:53,1 Hour,2019-2020
YdtjdJeT7o0P,Friday,16:11:59,18:35:31,1 Hour 30 Minutes,2015-2016
ix1m73YY25pv,Saturday,13:16:11,19:44:04,2 Hours,2014-2015
xyjj88jxzBZh,Thursday,07:11:27,06:21:45,1 Hour 30 Minutes,2021-2022
Ak5jDQYlpxRS,Thursday,11:05:18,13:27:02,1 Hour,2007-2008
zG2LCDDPBOoX,Wednesday,03:23:04,01:56:57,2 Hours,2026-2027
t4zpGxYKLGtQ,Friday,05:10:05,13:19:49,2 Hours 30 Minutes,2007-2008
HDkiN3H6VQ25,Sunday,20:51:42,15:20:48,1 Hour 30 Minutes,2014-2015
5iYi86vzaWvu,Friday,23:43:55,19:32:11,2 Hours,2004-2005
e3cDO6pky0C8,Wednesday,01:18:54,17:01:14,2 Hours 30 Minutes,2022-2023
wKIgXRiFA3QJ,Wednesday,01:20:57,18:28:55,1 Hour,2023-2024
oViV8VnDldLb,Sunday,23:44:37,09:59:58,1 Hour,2023-2024
IFt8U5fXXWll,Tuesday,16:35:08,20:09:22,1 Hour 30 Minutes,2012-2013
e7JUQB8unSfW,Monday,10:37:12,07:08:34,2 Hours,2009-2010
JJgl6dZtz127,Saturday,20:32:29,02:50:08,2 Hours,2013-2014
Mx20OYplyovR,Friday,02:21:33,06:13:27,1 Hour,2026-2027
VqKHJVzbOdR1,Sunday,18:23:59,04:31:27,1 Hour 30 Minutes,2018-2019
50JTfbWUwRWl,Friday,17:52:53,11:10:07,1 Hour,2014-2015
2eBjsKuTxcuz,Thursday,15:42:42,20:36:17,2 Hours,2018-2019
B6v55vsBCe5i,Saturday,16:35:34,08:18:51,2 Hours,2002-2003
Fl8TdQXyxyZI,Saturday,16:47:25,05:16:08,2 Hours,2012-2013
rYDyzM3O4PYZ,Monday,01:50:09,08:24:10,2 Hours,2023-2024
yDug2w19czGd,Monday,22:23:43,05:02:14,2 Hours,2017-2018
IpwfjlLLvpPx,Thursday,06:19:20,00:28:51,1 Hour 30 Minutes,2002-2003
LMyGCzw02Wq4,Thursday,10:28:58,05:04:27,1 Hour,2017-2018
RjUrjMlP1tTl,Thursday,18:02:31,00:04:41,1 Hour 30 Minutes,2019-2020
YYGfsqgvJAaX,Thursday,00:20:07,08:06:33,2 Hours 30 Minutes,2005-2006
kbYnYAwaQIln,Sunday,23:06:06,07:18:38,1 Hour,2026-2027
KYPQwBYxgCB6,Thursday,07:08:45,03:56:08,2 Hours,2027-2028
sWTVsZv8wrPl,Friday,05:12:50,00:45:41,2 Hours,2010-2011
718qiCnEfDH9,Thursday,23:28:58,22:11:23,1 Hour,2008-2009
qjAi7ofbFOpS,Monday,16:37:43,19:25:05,2 Hours,2004-2005
RpAwSn5b1IfC,Tuesday,10:07:26,09:53:51,2 Hours,2014-2015
JChgA8liZd0h,Thursday,19:22:52,13:41:32,1 Hour 30 Minutes,2012-2013
mkzuQm0G1xWp,Saturday,12:57:15,18:14:06,2 Hours 30 Minutes,2006-2007
B8iT30PSHG9c,Sunday,09:38:25,09:17:39,1 Hour 30 Minutes,2003-2004
R0NX3MXn2axd,Wednesday,00:46:14,16:35:46,2 Hours 30 Minutes,2021-2022
wJCbrN7ZqVuM,Monday,09:56:41,19:50:55,2 Hours 30 Minutes,2017-2018
65z0hIFzitvA,Thursday,07:45:15,03:07:59,2 Hours,2006-2007
tiBzXIjwKZ5b,Wednesday,17:41:11,01:09:49,2 Hours,2018-2019
F4oHzvOmW1fq,Sunday,04:42:56,06:08:09,2 Hours,2027-2028
BffMdXRVvA93,Sunday,00:21:24,04:57:25,2 Hours 30 Minutes,2016-2017
wb2SMRKoAz8F,Monday,09:04:40,07:25:18,1 Hour,2014-2015
F15rr5SgDUjQ,Saturday,11:47:55,02:17:54,1 Hour 30 Minutes,2008-2009
EseqsEeMbGfS,Tuesday,06:43:56,13:44:47,2 Hours 30 Minutes,2013-2014
jnHNbt9I8hXL,Sunday,20:52:20,15:28:30,1 Hour 30 Minutes,2004-2005
yy8GSo0Ih9aE,Sunday,12:00:26,19:54:11,2 Hours,2013-2014
qx9bMBGjsL2S,Wednesday,02:43:59,09:58:47,1 Hour,2026-2027
8iVHQOL16pFz,Wednesday,02:19:04,06:21:28,1 Hour,2006-2007
e8LpcGzZV0OH,Wednesday,06:27:34,15:07:34,2 Hours 30 Minutes,2009-2010
fduKmPlP83ni,Tuesday,16:01:35,02:49:25,2 Hours,2014-2015
dKtqEkSrwaw6,Sunday,02:48:31,17:19:40,2 Hours,2027-2028
zL81c7qxWKIi,Saturday,06:22:45,16:25:09,2 Hours 30 Minutes,2022-2023
iCEmUxSYmDfK,Friday,04:25:29,11:06:32,2 Hours,2020-2021
Xlrw1SOZPsNt,Thursday,22:34:58,14:41:50,2 Hours 30 Minutes,2010-2011
GskM3WJE0HGm,Wednesday,11:17:50,17:54:57,1 Hour,2019-2020
JR9XgEW4N0GO,Monday,12:10:09,11:44:46,2 Hours,2016-2017
M8AoZdF7QAx6,Monday,18:44:31,19:40:23,1 Hour,2017-2018
5KzxEZlOm39j,Monday,16:45:07,07:54:08,1 Hour,2027-2028
pTRfumpsPuXm,Thursday,00:49:03,23:33:36,2 Hours 30 Minutes,2014-2015
uPSCkuaXQyvj,Tuesday,15:48:41,18:46:41,2 Hours 30 Minutes,2018-2019
u0rPC3wJPQyp,Thursday,18:59:55,00:27:23,2 Hours,2025-2026
r8LT7p0SzU7k,Monday,18:33:11,17:47:35,2 Hours,2026-2027
NWiYioXyoTvL,Thursday,15:33:28,16:58:09,2 Hours 30 Minutes,2024-2025
tZ7bncFTkhJC,Saturday,19:20:30,08:35:19,1 Hour,2022-2023
x91gBc6V9tdQ,Sunday,15:26:50,10:28:30,2 Hours,2014-2015
sOQcnW24YVCy,Sunday,14:58:39,09:17:39,1 Hour,2013-2014
9GBxtCoDfUvC,Wednesday,10:35:27,03:53:59,1 Hour,2006-2007
1tDPc12f8QsS,Tuesday,06:02:03,07:12:39,2 Hours 30 Minutes,2022-2023
r846M9BmGNWr,Monday,18:08:07,22:41:57,1 Hour 30 Minutes,2025-2026
QfNZVEEC6bGe,Wednesday,12:22:50,17:45:04,2 Hours,2021-2022
4HSP7BJ3R1iX,Monday,01:25:54,18:34:14,1 Hour,2018-2019
5mEKXe7giXwX,Sunday,13:43:30,01:53:39,2 Hours,2002-2003
28toF1eNwR7h,Tuesday,12:13:13,16:38:50,2 Hours 30 Minutes,2017-2018
rUT9GmNAqLLb,Sunday,14:48:21,23:47:43,1 Hour,2020-2021
bLAWE60YQD6z,Thursday,11:26:27,07:08:03,1 Hour 30 Minutes,2026-2027
5LHkKKkOmu7m,Thursday,09:12:25,17:24:40,1 Hour 30 Minutes,2012-2013
Em07rK5R1Vkv,Tuesday,02:54:13,09:06:20,2 Hours,2009-2010
0K06xCHkeufO,Friday,03:22:24,10:22:53,2 Hours,2007-2008
Apdd6aJhoOFs,Monday,19:58:21,05:43:09,1 Hour 30 Minutes,2023-2024
XNLLZ5YfVbsP,Wednesday,15:07:53,20:57:05,2 Hours 30 Minutes,2020-2021
XAYDgfeTE8hf,Sunday,05:55:42,06:39:38,1 Hour 30 Minutes,2020-2021
7d2bovlkWMq3,Friday,13:02:14,23:40:25,2 Hours,2002-2003
DojCoCBAY0Ds,Thursday,08:24:33,23:32:48,1 Hour,2017-2018
rupd6CeefJMn,Saturday,23:10:47,17:11:47,1 Hour,2010-2011
yUjXJEaEcUcg,Sunday,16:46:09,16:52:30,2 Hours 30 Minutes,2023-2024
j0pKZZs50rrH,Sunday,20:58:10,21:19:45,2 Hours,2007-2008
Yvc0rXCql0j7,Sunday,02:50:54,09:57:12,1 Hour 30 Minutes,2025-2026
Vdj7CV5Whmww,Monday,01:01:34,07:36:47,1 Hour 30 Minutes,2022-2023
XH7pTVP1AHG6,Monday,05:51:01,23:23:34,1 Hour,2003-2004
QsbOmvTO9j0j,Wednesday,04:55:52,00:27:30,2 Hours,2003-2004
ge1iIKvWsfmy,Sunday,13:41:08,23:43:02,1 Hour,2008-2009
Hx4pqe6SwrQj,Wednesday,12:16:46,08:42:42,2 Hours 30 Minutes,2027-2028
geyKf8nQ6yVr,Thursday,17:59:11,10:41:45,1 Hour 30 Minutes,2013-2014
GLdrkdfegXx8,Thursday,10:51:10,07:29:41,1 Hour 30 Minutes,2026-2027
BqCIr5qyCH4m,Saturday,01:19:58,22:31:25,2 Hours 30 Minutes,2005-2006
GPJ1Z924jCTQ,Monday,07:41:49,21:45:15,2 Hours 30 Minutes,2017-2018
vpyvqpSLT1fk,Saturday,16:11:43,12:39:49,1 Hour 30 Minutes,2001-2002
fZftpLtEil30,Saturday,05:15:03,05:36:07,2 Hours 30 Minutes,2016-2017
R2Qtrrvalwhz,Monday,01:39:34,08:47:07,2 Hours,2006-2007
LBf41bLqXwA7,Sunday,08:19:46,09:16:12,2 Hours 30 Minutes,2020-2021
Q4R2wT1gW16T,Monday,04:25:56,11:18:40,2 Hours 30 Minutes,2021-2022
MSSCXFFyjjom,Saturday,11:05:23,18:01:03,2 Hours 30 Minutes,2024-2025
ITqo9zUkpa9g,Thursday,08:32:13,21:13:55,1 Hour,2013-2014
2ZHmid6ZurEJ,Monday,06:26:36,09:29:07,2 Hours 30 Minutes,2004-2005
a9eRVelFjcax,Thursday,19:17:30,21:46:47,2 Hours,2026-2027
I7XbwCz9AQbU,Saturday,00:14:24,09:40:27,2 Hours 30 Minutes,2021-2022
o1Uvnd7ZcR3Z,Tuesday,03:25:44,09:16:26,2 Hours,2017-2018
dZNYEMSE3hJQ,Thursday,17:48:55,07:12:51,2 Hours,2022-2023
WtP3IaKKjlqP,Friday,14:09:36,09:39:28,2 Hours 30 Minutes,2013-2014
ONCP8V7BD3rG,Monday,21:05:26,03:51:06,1 Hour,2014-2015
cQ48ReGYZPE6,Sunday,17:57:08,02:19:05,2 Hours 30 Minutes,2009-2010
be8eebN8KVCg,Wednesday,12:56:54,23:47:31,2 Hours,2006-2007
9PgPSJPwJ2WN,Tuesday,21:39:47,13:01:34,2 Hours,2016-2017
tx0kgA3dVp6h,Saturday,17:48:03,22:53:29,1 Hour 30 Minutes,2020-2021
VchXYzPYP1IH,Tuesday,03:21:54,03:00:44,2 Hours 30 Minutes,2017-2018
OoktkiZ5Aj3L,Saturday,09:24:16,20:19:18,2 Hours 30 Minutes,2014-2015
gdVMsGs9oSby,Wednesday,06:43:24,06:49:26,2 Hours,2019-2020
KzQ54cEyIsR0,Wednesday,10:48:14,01:52:32,2 Hours 30 Minutes,2013-2014
7cKSlN14TWRz,Wednesday,05:31:39,17:01:15,2 Hours,2019-2020
walDFE5gR4eT,Thursday,00:59:58,17:15:30,2 Hours,2016-2017
HxiIRfTBHX0T,Monday,17:14:55,22:07:15,2 Hours 30 Minutes,2021-2022
oyRKW00lmQzq,Thursday,06:08:24,22:58:11,2 Hours,2018-2019
aIPZHba8fmPj,Wednesday,11:57:50,08:46:17,1 Hour 30 Minutes,2013-2014
xn3MQD6ELSZS,Wednesday,05:29:41,09:24:51,1 Hour 30 Minutes,2012-2013
LHMtLSVMls0J,Monday,14:28:25,10:39:53,1 Hour,2002-2003
mCLNWtxrsmST,Friday,15:34:47,23:48:58,2 Hours 30 Minutes,2001-2002
