id,start_date,end_date,weighted_mark,school_year
76VmbnzqmUPx,2024-05-15,2024-06-02,94,2026-2027
NrgsooeES3Y6,2024-07-08,2024-08-09,90,2020-2021
Vm1y7wjKvwud,2024-04-24,2023-12-30,81,2019-2020
6IkMVtDN2sNu,2024-10-15,2024-04-04,95,2001-2002
RYvyLGDSKEgn,2024-02-16,2024-12-23,51,2006-2007
ohkn6ooPPy8q,2024-01-06,2024-03-05,77,2012-2013
fQKAabfkdXD3,2024-01-12,2024-07-10,78,2023-2024
Fo86NbwhmXF3,2024-03-13,2024-06-07,96,2012-2013
fUsFkcqn1GtL,2024-04-10,2024-01-05,79,2015-2016
QES18MUvIZAl,2024-04-11,2024-04-06,70,2016-2017
stZL8Fd9cbwK,2024-02-03,2024-10-19,82,2023-2024
RGWEepxMbeEf,2024-01-24,2024-09-05,70,2006-2007
R7VwBXB5aLLI,2024-04-12,2024-06-22,70,2027-2028
EkLUUB37vzgQ,2024-05-09,2024-02-09,62,2008-2009
9RQ4451PJDOQ,2024-08-08,2024-04-05,67,2010-2011
WqnWUkqOFCfQ,2024-04-25,2024-01-23,100,2019-2020
FQNqWgyWLMy5,2024-06-11,2024-06-05,52,2010-2011
2C2YapMlfSEA,2024-05-29,2023-12-16,87,2016-2017
oUwYJNfeiXGt,2024-01-03,2024-01-28,76,2019-2020
ucrye2RfZ5hG,2024-07-23,2024-04-09,87,2009-2010
P2kwvu4auq5h,2024-06-11,2024-02-23,72,2003-2004
XZOOyteDjaB6,2024-01-13,2024-04-08,54,2022-2023
w3EqreYNnhdr,2024-10-22,2023-12-24,55,2001-2002
yGj4bE3Zut2H,2024-01-26,2024-11-20,67,2013-2014
MJQHftqqmC5G,2024-05-24,2024-06-03,90,2022-2023
PvbV8prVa1vH,2024-08-19,2024-03-21,55,2026-2027
69WugKXCMi8t,2024-09-29,2024-04-01,58,2021-2022
CVJ6YJukIFIX,2024-01-30,2023-12-29,83,2022-2023
mD4u6nqSRV2L,2024-07-10,2024-07-26,60,2013-2014
DAyw5WEOyVHW,2024-02-23,2024-06-08,89,2015-2016
9VYBhhB451Q6,2024-08-25,2024-07-02,61,2010-2011
4RSceQ6a0XJR,2024-08-18,2024-04-14,81,2014-2015
GizhupmuPsab,2024-03-30,2024-07-28,81,2008-2009
gwMlwld6LKYR,2024-03-04,2024-02-19,51,2012-2013
Fgf39bTLHNaI,2023-12-13,2024-05-25,98,2005-2006
Gu2tpunJ3snO,2024-04-16,2024-10-22,92,2021-2022
9kyTO5nik1e9,2024-09-20,2024-07-02,90,2026-2027
kkNWCJzmEaNo,2024-08-05,2024-03-20,96,2005-2006
Q3OA4sL3dctU,2024-06-08,2024-02-11,92,2009-2010
s47XWOd2NsPD,2024-03-12,2024-03-09,61,2003-2004
dvA0Gi7RgmmH,2024-01-26,2024-05-27,87,2009-2010
jmkUN4mvXqIe,2024-05-27,2024-11-24,57,2017-2018
bohG6pDgWakN,2024-09-30,2024-02-05,60,2021-2022
UNSIAZdLHbfA,2024-04-30,2024-10-07,58,2003-2004
AcIOIffAn1oc,2024-10-14,2024-07-30,66,2007-2008
o1opuL5gJ3cN,2024-09-28,2024-02-07,99,2012-2013
l1Y67WnSnoSK,2023-12-13,2024-02-17,67,2006-2007
HZ2g89eGmb8q,2024-10-26,2023-12-27,57,2022-2023
BBkHrxlMuefm,2024-11-15,2024-11-19,87,2021-2022
HqCEJldq6bJ5,2024-05-23,2024-11-16,93,2023-2024
dHBpqPyYoMqS,2024-05-27,2024-02-05,83,2011-2012
iWfEMl9WLwK9,2024-08-11,2024-02-27,86,2018-2019
iRODYlMDmyHT,2024-11-16,2024-08-23,63,2004-2005
rEIBb8BMLCPC,2024-10-05,2024-02-29,85,2002-2003
Fq0POaxpr995,2024-08-15,2024-10-27,82,2017-2018
my5s2fU6iDFD,2024-09-29,2024-12-06,81,2025-2026
FWWgqu4X4ZlI,2024-07-30,2024-12-07,54,2015-2016
Z4a6xp0goqLV,2023-12-28,2024-10-12,82,2018-2019
2R1xHb2Lrojy,2024-09-25,2024-01-23,65,2015-2016
VJI34R6tMDlu,2024-01-09,2024-05-04,89,2014-2015
UGftL9BsnSpC,2024-09-17,2024-03-08,56,2022-2023
aADWyvRzWWbg,2024-02-07,2024-05-01,86,2023-2024
knb9ThLYUkxI,2024-04-16,2024-04-25,77,2009-2010
3823Kswt7caC,2024-01-06,2024-08-08,61,2003-2004
9lJngb898h4A,2024-11-06,2024-08-09,97,2013-2014
dVVHZoxTzXkL,2024-09-28,2024-02-26,86,2015-2016
vdANPthfLCme,2024-05-18,2024-06-16,60,2004-2005
8MB024u08hNY,2024-04-29,2024-04-24,90,2005-2006
n6yNiFCdCpMl,2024-06-14,2024-07-17,59,2005-2006
irLihoVy9nDW,2024-02-25,2024-10-19,98,2004-2005
NJXhUCCKuftZ,2024-06-18,2024-03-31,87,2026-2027
jVO8AbKCd9fW,2024-01-05,2024-04-12,79,2023-2024
WUjLu8PomItn,2024-10-19,2024-05-21,56,2026-2027
VxO5yMHAIehN,2024-05-14,2024-05-23,83,2006-2007
Sr6jV4oQRd8B,2024-06-26,2024-02-07,61,2022-2023
Gsv4QUxUhxrE,2024-11-28,2024-12-02,63,2020-2021
0Hf2VQhGIXLI,2024-03-26,2024-11-13,67,2017-2018
tHah9OXs2SSF,2024-01-03,2024-08-12,91,2021-2022
GqVZOY7x9vvm,2024-06-10,2024-07-04,77,2026-2027
0MFytB2taZb9,2024-07-09,2024-02-15,58,2011-2012
Y1HvcsW9KTTl,2024-08-24,2024-02-06,62,2016-2017
c6UG50hGzCGU,2024-08-11,2024-01-18,55,2011-2012
kLcnQEC8JV6c,2024-04-04,2024-05-27,54,2001-2002
KYxJIiPyseIY,2024-01-29,2024-06-07,94,2013-2014
4AZD8yH2gr1A,2024-03-14,2024-08-23,76,2015-2016
A5GzFUXpsbO5,2024-02-06,2024-05-29,82,2002-2003
QKsvPerc7zGC,2023-12-30,2024-11-14,71,2018-2019
B3p60uLVydBK,2024-06-14,2024-10-22,82,2006-2007
GoYs5yiiB43t,2024-05-02,2024-05-08,64,2007-2008
Z1DiC2L77p5S,2024-09-28,2024-04-21,69,2017-2018
ni3lwvkycJnp,2024-10-02,2024-05-31,51,2019-2020
faie6LwL25Sq,2023-12-05,2024-11-27,53,2013-2014
lFWeIRSBpk3w,2024-03-07,2024-08-03,62,2026-2027
bMWzPAWHGQoZ,2024-02-11,2024-01-21,80,2018-2019
0uj0m09dCG8y,2024-04-15,2024-08-27,57,2018-2019
NsQH8VpuRJtu,2024-03-16,2024-01-15,74,2013-2014
jWsRzWvBUbKM,2024-04-18,2024-04-15,88,2016-2017
TGiaON1v6dqD,2024-06-09,2024-04-22,84,2004-2005
F7h3qoAtY9vv,2024-11-21,2024-01-10,85,2024-2025
ORGpeKcdH8Cm,2024-02-29,2024-05-09,70,2006-2007
3lhra4O3b54Z,2024-02-07,2024-07-14,80,2007-2008
GVI167UKpqZp,2024-06-12,2024-09-08,85,2021-2022
HPY09CJfIrCe,2024-01-11,2024-01-18,54,2025-2026
RuSGE99lhb8U,2024-03-22,2024-08-05,91,2003-2004
GTVwuHbI9kBq,2024-05-25,2024-01-28,79,2026-2027
aLE2u7pTXgtB,2024-08-13,2024-05-11,77,2016-2017
UEn2THwwE4Nc,2024-07-07,2024-01-26,66,2006-2007
d9IrBT5jZHtQ,2024-07-07,2024-06-17,81,2008-2009
7wKiPF8ZI95g,2024-06-23,2024-06-24,73,2011-2012
Ve5kPISrOQam,2024-02-18,2024-10-07,59,2014-2015
YXw2X1Y33KAT,2024-06-18,2024-01-26,61,2023-2024
4RpMucxOnuaj,2024-08-29,2024-09-27,64,2004-2005
knyBCbwM0NOO,2024-10-02,2024-12-04,71,2019-2020
qwAQOGip5otg,2024-08-07,2024-10-28,59,2013-2014
7C33cfIMiT1B,2024-07-23,2024-01-07,63,2020-2021
uV4fjfY0NHDr,2024-01-12,2024-09-25,95,2004-2005
Wdjz7vYbpvs0,2024-02-06,2024-11-23,71,2010-2011
K66gbPGwVMNI,2023-12-20,2024-06-17,54,2019-2020
KYnyCwSRLYwj,2024-11-16,2024-07-04,80,2001-2002
ERSgMISclSTU,2024-04-03,2024-07-16,89,2023-2024
RE5T65SMNKPQ,2024-06-16,2024-08-17,54,2015-2016
ToIXernMeqg1,2024-04-27,2024-12-05,89,2021-2022
tTGvPscrvaYF,2024-04-04,2024-01-19,60,2021-2022
toXbEB8QENYt,2024-09-01,2024-05-29,71,2002-2003
8WQuf64obP5L,2024-04-24,2024-11-15,65,2002-2003
ootIRJdvdYIz,2024-07-05,2024-03-03,59,2025-2026
EI4pzZluS6a1,2024-08-08,2024-05-13,88,2008-2009
X9nAvsdOz13E,2023-12-18,2024-09-24,79,2023-2024
p856HyBquGNx,2024-07-20,2024-11-23,54,2009-2010
jPhYwjd3YDgI,2024-04-25,2024-11-05,99,2007-2008
0YUUMCD6wI6i,2024-03-25,2024-08-24,53,2024-2025
EFBfYM0jTq16,2024-04-30,2024-10-17,63,2020-2021
5woEGs3IKgfA,2023-12-07,2024-04-15,81,2006-2007
Hz2YdFRDa1HK,2024-11-01,2024-10-21,81,2021-2022
FlaWbIeMBGEs,2023-12-12,2024-07-03,70,2005-2006
cpvY1TkrfMVi,2024-07-06,2024-09-19,82,2010-2011
KKmWOLwY2c4k,2024-09-27,2024-11-28,74,2011-2012
HxRL9TkWEtRB,2024-04-24,2024-02-23,56,2014-2015
W00shoC0wxSY,2023-12-23,2024-11-12,79,2023-2024
9F1T1npWu8ia,2024-07-28,2024-06-28,81,2003-2004
kwNuLKOIy7F6,2024-04-06,2024-04-06,87,2024-2025
zC4Tyd5nOMHx,2024-08-23,2024-07-11,53,2022-2023
YEnUH6bYYYQW,2023-12-12,2024-03-30,67,2016-2017
340XhRQex8jD,2024-11-09,2024-04-16,84,2024-2025
Z2Ipxlw2kWcI,2024-04-04,2024-07-21,91,2012-2013
Dtder8QvTcVC,2023-12-26,2023-12-09,66,2024-2025
17svOVQrZ2XG,2024-07-16,2024-04-02,70,2002-2003
H8YAuu5QyLDs,2024-03-15,2024-07-21,66,2015-2016
PoxD3Fq66vmA,2024-10-08,2024-07-20,50,2001-2002
cfkg0FQgesGN,2024-10-17,2024-03-18,83,2016-2017
FLxJTTckTc7H,2024-02-17,2024-02-11,99,2027-2028
RJX8pNboN5b4,2024-06-02,2024-05-30,69,2021-2022
eUwOU2eDSovb,2024-09-04,2024-01-08,72,2016-2017
TLrSBwrZCccJ,2024-07-25,2024-03-20,84,2002-2003
bAf64eCkQzCP,2024-02-13,2024-08-29,82,2027-2028
rmxhHkUst0ES,2024-11-29,2024-01-06,77,2012-2013
4Gx5SxMEGdv9,2024-11-27,2024-01-28,72,2013-2014
QvnzLn518O5M,2024-09-05,2024-07-16,97,2022-2023
qvQnCGCcEIXs,2024-03-10,2024-08-26,76,2016-2017
3us5egSeJu7Q,2023-12-25,2024-01-21,73,2006-2007
5rf2EewXgHUu,2024-08-26,2024-06-14,86,2022-2023
iajLcvhoyDpL,2024-04-01,2023-12-28,98,2008-2009
J0k6D5uUp8Vz,2023-12-21,2024-04-08,51,2003-2004
fGddbfqxUNUP,2024-09-08,2024-11-10,97,2024-2025
lv4QmYe3BiDJ,2024-10-30,2024-05-17,87,2011-2012
cJht5c2qw2L8,2023-12-30,2024-11-16,51,2008-2009
eTMKScEfnHcq,2023-12-13,2024-07-17,66,2006-2007
18tpTR7R9eB6,2024-07-30,2024-03-04,79,2009-2010
l73OOWvgWo2F,2024-07-11,2024-08-18,80,2011-2012
NzndrgDpy8KI,2023-12-22,2024-06-15,61,2025-2026
yGw4d7RhTnTB,2024-11-14,2024-08-29,57,2003-2004
yBTdFHkFi1Se,2024-05-04,2024-08-14,63,2002-2003
k3zY9CRVnQqk,2024-04-15,2024-03-12,50,2022-2023
7U6AzOec2nKl,2024-03-29,2023-12-25,76,2020-2021
gASHtIS4YaI8,2024-08-15,2024-01-06,84,2021-2022
8Oohxb3ARWVl,2024-05-11,2024-07-17,60,2010-2011
ZupVUme7roc3,2024-06-14,2024-05-11,94,2015-2016
45ULKsvwZHZF,2024-10-22,2024-05-03,89,2006-2007
M5Tej95qE559,2024-09-15,2024-02-10,93,2004-2005
VDF8qeiAr517,2024-01-04,2024-06-30,90,2024-2025
RBJMFi85G2L5,2024-07-16,2024-11-23,89,2026-2027
M9H2hGUADS72,2024-04-28,2024-05-02,82,2020-2021
W7KW3szNP2jZ,2024-03-05,2024-09-07,82,2003-2004
XWnp43L9Y9NU,2024-09-12,2024-03-13,90,2005-2006
suYmgEA8UxCO,2024-03-19,2024-03-30,95,2023-2024
fV4vrr4Upetv,2024-09-22,2024-09-26,61,2015-2016
ZCYY8Xe68tDi,2024-02-21,2024-06-16,82,2015-2016
AYkt6Lq0gcW6,2024-08-15,2024-08-24,51,2006-2007
ecYXoo0AW3jL,2024-10-16,2024-09-09,74,2006-2007
tiNxvgyH8w4t,2024-03-01,2024-05-14,93,2027-2028
UybspaNZ53Rj,2024-09-10,2024-04-26,52,2003-2004
C9nTTsgC7VyA,2024-10-01,2024-07-15,68,2018-2019
2QKRx0pOArba,2024-11-08,2024-04-15,51,2023-2024
zfgzWM2Sxx1S,2024-06-25,2023-12-28,69,2001-2002
mDoZEEQbbldS,2024-01-12,2024-01-02,98,2004-2005
z3chElZ9CkpA,2024-02-04,2024-11-13,51,2001-2002
Wux6fPAV8m9F,2023-12-25,2024-05-16,56,2009-2010
HoNgWDFoCeYu,2024-01-04,2024-04-27,71,2001-2002
NnbnPJXJ8oCt,2024-08-01,2024-05-15,63,2017-2018
gLA0Tjyag1wk,2024-08-25,2024-08-30,69,2026-2027
w9DneFXl9088,2023-12-20,2024-04-28,100,2008-2009
YTIiQH6VhV8T,2024-05-19,2024-01-09,52,2016-2017
y1clEAaCeJjg,2024-11-20,2024-05-15,95,2001-2002
DICmRWwTNib6,2024-02-15,2024-11-19,99,2011-2012
T00PAU3bxcJP,2024-07-27,2024-03-31,56,2019-2020
zggnIUsjcXQF,2023-12-08,2024-02-12,97,2016-2017
6yozQpvcZubF,2024-04-11,2024-03-20,96,2018-2019
iHLmZ0N0StkC,2024-06-21,2024-01-15,50,2010-2011
FT1Cj8ceHFNW,2024-09-22,2024-09-17,55,2004-2005
wK8lg3joZTQb,2024-06-08,2024-08-26,83,2021-2022
mtQYJfv6wsvj,2023-12-29,2024-03-20,74,2001-2002
6EaGHjpWkZjd,2023-12-27,2024-09-10,52,2020-2021
Mh4GXZUpciJh,2024-01-10,2024-02-11,95,2012-2013
oXqKDBYGiqBf,2024-08-23,2024-07-08,52,2005-2006
TLfKGU1tCECe,2024-04-08,2024-09-29,98,2007-2008
QVNwKinEvDEd,2023-12-13,2024-08-02,64,2020-2021
96JJMt3ShqE0,2023-12-21,2024-04-07,99,2007-2008
VSDUcutQpLsn,2024-11-04,2024-08-08,94,2010-2011
KHsfKAecP5RJ,2024-08-08,2023-12-13,74,2026-2027
UWn0Bxi9ohH0,2024-02-18,2024-03-04,61,2020-2021
mB5ZsdlmbdLU,2024-05-26,2024-07-13,96,2023-2024
GiRWBhKi9e97,2024-04-11,2024-11-20,98,2008-2009
NqU78kV7opfR,2024-02-10,2024-04-19,65,2020-2021
Kf3KZRGrBWDi,2024-10-03,2024-02-27,91,2006-2007
8gICl4VUaich,2024-09-22,2024-09-26,96,2017-2018
q0KgLSJoZeXO,2024-03-14,2024-01-22,97,2012-2013
JaQURH8mJnat,2024-09-07,2024-08-13,55,2008-2009
rQ0BqwXY4URs,2024-04-24,2024-07-03,93,2025-2026
mdYHGcPOLrPX,2024-10-10,2024-10-17,83,2015-2016
dQf0nePU9tDZ,2024-05-20,2024-06-25,74,2011-2012
UO31nUd2G39e,2024-06-16,2024-09-11,61,2004-2005
GsDSHiiNKqgj,2024-08-15,2024-11-22,93,2011-2012
NsXG5Ox31Ee2,2024-02-27,2024-01-15,67,2026-2027
bylY2PEjTIi5,2024-11-29,2024-04-11,94,2013-2014
IkpmHeo39aSS,2023-12-14,2024-08-24,89,2016-2017
LSqqQtgPGePc,2024-02-29,2024-04-14,50,2021-2022
sxEQnMFdbZNc,2024-06-21,2024-05-18,86,2011-2012
iM6WhtQG7Mnq,2024-03-24,2024-11-09,69,2015-2016
862gRlreXCtf,2023-12-06,2024-06-27,51,2003-2004
w4aFkm4Up5Ko,2024-01-31,2024-04-11,65,2025-2026
LY6TL4qDl6lw,2024-07-23,2024-03-03,80,2018-2019
SHM5uQtrcAVj,2024-02-16,2024-11-25,93,2001-2002
MxcHcEDczwfo,2024-06-08,2024-04-27,72,2008-2009
WiT5ol7DVgNr,2024-09-04,2024-12-20,76,2001-2002
W7RICY98Y9p8,2024-01-30,2024-07-21,85,2004-2005
Ma3KzrNrggMB,2024-04-11,2024-03-09,97,2003-2004
qoXQEHaU1y2C,2024-03-05,2024-02-08,94,2022-2023
2QrN8z2ixtKN,2024-07-17,2024-04-28,57,2027-2028
2XJabomBHv0Y,2024-07-16,2024-11-11,81,2018-2019
7UmkPAgebblN,2024-03-07,2024-10-12,53,2018-2019
SXLZZ2tkl7qH,2024-10-04,2024-09-21,86,2006-2007
lMCjW3heOqVb,2024-11-06,2024-01-12,100,2005-2006
klWwXRSgzvKt,2024-10-01,2024-06-12,53,2026-2027
FiO82EKfUI25,2024-09-14,2024-04-08,57,2004-2005
KZlgmCgqvxJK,2024-08-17,2024-09-21,55,2007-2008
EsnsbyyjUuIc,2024-09-25,2024-06-27,69,2022-2023
HgPo7tC0Sdi6,2023-12-24,2024-05-07,56,2007-2008
h84CRo0Ls4lS,2024-03-09,2023-12-12,84,2011-2012
JLU5bLm22ayR,2024-08-11,2024-10-24,83,2023-2024
gUW5pmq5EjT7,2024-08-06,2024-09-02,94,2023-2024
JrV8XKJKQoz6,2024-03-23,2024-06-29,90,2016-2017
62WSeylQiO5W,2024-01-03,2024-02-01,68,2004-2005
NigHI408SrDc,2024-10-10,2024-01-11,59,2003-2004
GLkhr5jjY2KL,2024-01-01,2024-07-17,76,2023-2024
QcTuPTsI1VmX,2024-08-13,2024-11-13,72,2007-2008
Q42JBUc4IJXr,2024-08-31,2024-01-21,93,2006-2007
WUz4BlgfLUy6,2024-09-05,2024-12-06,90,2009-2010
OOOOE2QJeSie,2024-09-13,2024-02-27,70,2021-2022
5ZPMJHDcKtsf,2024-04-12,2024-09-08,89,2022-2023
Fqk3gQ92CCJW,2024-06-04,2024-06-06,81,2005-2006
TKyxiwKD9t0K,2023-12-31,2024-03-03,69,2020-2021
VHUlHMA3pWi9,2024-01-13,2024-09-03,76,2002-2003
oFsi7LS96I2h,2024-07-31,2024-12-13,58,2019-2020
3Lpv9BcWu2qI,2024-10-25,2024-08-10,67,2020-2021
Dcz5D3nUYCYi,2024-04-28,2024-02-11,63,2013-2014
xhh9eoobdvC6,2024-06-24,2024-12-15,68,2020-2021
ov1Zb7Q9bPac,2024-08-29,2024-07-21,55,2016-2017
j6lJxGbHssMA,2024-09-19,2024-02-04,58,2011-2012
4AWJ0T3REqvW,2024-06-27,2024-01-26,76,2026-2027
F7OGDVtmKTCx,2024-06-21,2024-01-18,66,2010-2011
P5UvXpSd6yEn,2024-01-14,2024-11-21,52,2002-2003
rHJyK1CI6MuE,2024-01-14,2024-09-03,61,2027-2028
ewpYIBm7A2VZ,2024-01-17,2024-12-15,57,2005-2006
jibuRPMRryaW,2024-07-14,2024-06-14,66,2023-2024
atVgOQADXZHu,2023-12-22,2024-05-25,58,2007-2008
tc5pUfPqeWan,2024-06-23,2024-11-22,100,2026-2027
UjZJcDlgr4MD,2024-09-18,2024-10-11,98,2023-2024
zJyOX8vyqihO,2024-11-14,2024-07-25,90,2012-2013
JCNOqD6Ndbiz,2023-12-08,2024-10-08,94,2011-2012
oCxIsRqvf8f0,2023-12-29,2024-04-02,72,2022-2023
jcEqUryGWx4Q,2024-03-25,2024-04-06,64,2025-2026
NBSALCOPdtks,2024-07-23,2024-07-19,75,2025-2026
eCbw9P6grsjo,2024-03-25,2024-09-26,58,2005-2006
SpqTvBjcT7A5,2023-12-08,2024-08-25,64,2017-2018
Qz7R0rjPQuiw,2024-09-11,2024-07-19,77,2011-2012
154Nkw3isWcN,2023-12-17,2024-12-24,58,2027-2028
KF6K1E22Rovh,2024-01-15,2024-10-01,98,2009-2010
H8obKftsfiHe,2024-03-18,2024-11-22,90,2022-2023
XWWzDGXHa1Vl,2024-07-14,2024-09-22,98,2016-2017
66VMhZShg7fQ,2024-02-21,2024-05-26,52,2014-2015
mPbAlgJDCFXn,2024-07-01,2024-05-02,95,2016-2017
ZsaOBdtP9MDS,2024-09-17,2024-10-20,54,2027-2028
ul3nw6eLuiqd,2024-01-26,2024-09-04,53,2024-2025
vESpwW7C0H9E,2024-11-09,2024-05-02,97,2010-2011
pJMOyIs7l7ih,2024-02-29,2024-11-27,58,2009-2010
58Yl9iG5RQJY,2024-03-02,2024-06-23,53,2011-2012
rGbgyYkVNkLc,2024-05-06,2024-07-15,74,2014-2015
IZjGju2jJXNQ,2024-02-18,2024-05-02,67,2022-2023
IejreuZFloWo,2024-07-05,2024-10-13,75,2004-2005
wHScpgKFo6tQ,2024-10-29,2024-07-03,86,2015-2016
RXkkMAVXrzGs,2024-06-10,2023-12-14,90,2013-2014
PAs6xuoN5CLR,2024-02-04,2024-02-18,94,2026-2027
Hsxo2l9VhZRJ,2024-10-20,2024-04-26,91,2011-2012
40XnWVyYEixN,2023-12-15,2024-12-04,52,2025-2026
pAhIBw6CRpXn,2024-02-27,2024-05-02,70,2023-2024
K3AUEyKiJI2D,2023-12-13,2024-08-05,53,2001-2002
rEHQbjvhM3YH,2024-04-21,2024-01-23,80,2003-2004
mtMvfBnAV1eG,2024-11-03,2024-06-19,52,2019-2020
2LU981at1qZI,2024-03-22,2024-12-17,86,2020-2021
teaCVH4LKD7U,2024-03-31,2024-11-04,78,2003-2004
3VIC5NAjrtzr,2024-07-30,2024-07-20,61,2023-2024
HrT7nSx2wnTC,2024-11-23,2024-03-16,51,2024-2025
9oY2tL6ZfQf2,2024-08-21,2024-05-11,91,2002-2003
T2SKsNz4JQFk,2024-06-02,2024-03-26,89,2024-2025
5e4DnsBDfM0P,2023-12-07,2024-04-23,64,2002-2003
hI7p7EuV7Iip,2024-05-15,2024-05-28,60,2010-2011
pltAK7dbFWxO,2024-09-21,2024-03-03,89,2019-2020
7MnrOaf1Rode,2024-04-14,2024-11-22,81,2025-2026
uX9BhdQT4Ds7,2024-05-15,2024-12-23,92,2022-2023
B77sMWT0B2eq,2024-11-12,2024-04-14,100,2023-2024
MBSdeUhZeJSR,2024-07-08,2024-02-06,75,2012-2013
CO2GqhDWDIi0,2024-11-14,2024-08-09,86,2020-2021
vLZxBs6cpYoW,2023-12-21,2024-01-07,65,2017-2018
rp7Y2DeinxUs,2024-04-29,2024-07-26,69,2015-2016
xn9wiymZTjAz,2023-12-30,2024-02-20,57,2006-2007
jxZvzhRapeKL,2024-08-02,2024-06-30,53,2008-2009
zH8QDiEh05ks,2024-07-28,2024-06-23,60,2021-2022
ZG2Bcyxtv3VM,2024-06-29,2024-01-10,89,2006-2007
ELjDsByCRU54,2024-09-08,2024-09-15,73,2021-2022
SoCkmNx27eBr,2024-05-26,2024-02-16,93,2005-2006
4I7W2f25iJ0F,2024-11-20,2024-11-26,53,2014-2015
GTOB9GDVNoA8,2023-12-11,2024-02-03,63,2014-2015
xCi1YMqM6uGm,2024-05-24,2024-01-22,71,2026-2027
Fxd9q9nyKvZR,2024-10-03,2024-07-04,51,2026-2027
VZkfB2Bh5k6P,2024-07-28,2024-07-15,51,2006-2007
toZuywHWTa8l,2024-06-30,2024-12-01,61,2023-2024
KCsUidy1e6zu,2023-12-29,2024-04-16,89,2023-2024
ktkoxxc8cEeD,2024-10-16,2024-01-23,95,2017-2018
Tan6m3mjwWyR,2024-05-21,2023-12-31,87,2015-2016
dKi8LIum3Kj7,2024-01-27,2024-03-11,86,2006-2007
Jbj0gWyMBrK1,2023-12-07,2024-09-25,82,2025-2026
GmvQ5KHDBfeZ,2024-03-05,2024-07-15,58,2004-2005
m5Kp1bsxnJUb,2024-04-02,2024-04-13,78,2003-2004
Z5cYJqQL9VTP,2024-05-01,2024-11-12,54,2003-2004
fFxkLg9hBoLh,2024-03-26,2024-09-16,79,2012-2013
3UWx2Qw0UVUF,2024-11-11,2024-06-19,88,2015-2016
4GF3SNBtlFlo,2024-05-09,2023-12-21,52,2014-2015
DYWF9DDAysch,2024-07-21,2024-02-22,51,2013-2014
O6htfWiDhiOF,2024-03-27,2024-07-10,78,2014-2015
enN79pHS0oQz,2024-09-28,2024-11-19,57,2023-2024
mnauECkzokGg,2024-09-21,2024-06-26,70,2017-2018
JLz38PO0cbcu,2024-01-27,2024-05-18,68,2003-2004
dWjf0CXhCLJR,2024-08-06,2024-01-18,96,2013-2014
Xise49bAovqa,2024-01-05,2024-05-01,54,2001-2002
wOobjUUIUqgt,2024-11-08,2024-08-28,51,2020-2021
wDIHUNqddPmv,2024-06-03,2024-12-03,72,2010-2011
o44okMTusv6G,2024-06-15,2024-02-07,55,2024-2025
7vPpecOTLYEt,2023-12-30,2024-05-18,83,2014-2015
qEfMGcKBeQay,2024-04-16,2024-11-18,97,2009-2010
wpvxc072FFRP,2024-01-14,2024-10-07,96,2017-2018
CxifqVnfeh5Q,2024-09-20,2024-12-08,67,2002-2003
oSaIILLKZk6L,2024-01-31,2024-04-18,60,2025-2026
RebavL0w0Qya,2024-10-14,2023-12-20,99,2017-2018
8DmoGcLXD5De,2023-12-17,2024-03-09,82,2007-2008
5MP8LymXSZOa,2024-02-01,2024-10-23,51,2021-2022
q8hRXlqK8g8E,2023-12-11,2024-09-27,53,2017-2018
0ooBb2O47fem,2024-02-09,2023-12-09,94,2013-2014
jI5zXn5UnUyo,2024-10-22,2024-10-04,95,2018-2019
xf7cdN01ZmnP,2024-06-20,2024-07-15,78,2014-2015
D4Y6RWfpPYXq,2024-11-05,2024-02-25,54,2006-2007
mbhyyaog2ee7,2024-07-14,2024-02-16,93,2016-2017
ZVQpvWWAHV0q,2024-05-25,2024-11-04,81,2013-2014
5ehkaPv4kUH9,2024-06-23,2024-03-30,90,2004-2005
OYkpWTWlEJgq,2024-11-08,2024-05-17,56,2023-2024
gSLXlBf8oBQn,2024-11-19,2024-01-10,75,2003-2004
qgqOsIxgzPv3,2024-11-25,2024-02-03,94,2010-2011
V7cXQjg1Yy77,2024-04-18,2024-06-05,51,2007-2008
sGr9o2DMNlaL,2024-04-05,2024-10-07,62,2024-2025
Doa9ARQHnt5o,2024-02-01,2024-08-29,85,2008-2009
VPbl4agjW9fS,2024-07-05,2024-06-09,87,2015-2016
MtS3wkK0L1Rn,2024-01-29,2024-08-23,50,2005-2006
oZCvX3ktaPbS,2024-05-19,2024-10-14,71,2026-2027
ZWlFPeB3VHiF,2024-07-22,2024-12-09,95,2004-2005
3cgeAp85UaXz,2024-01-08,2024-10-04,72,2016-2017
ifD4QFrHUcws,2024-04-20,2024-04-21,90,2005-2006
D8xbaDS301qy,2024-09-14,2023-12-22,92,2015-2016
kgktIcTPiokS,2024-02-17,2024-08-11,77,2001-2002
UYukt4pWSyJq,2023-12-18,2024-07-19,74,2011-2012
4ttbY1aq20jC,2024-09-04,2024-11-08,65,2018-2019
PpVim9Ak9wzT,2024-03-14,2024-09-17,55,2024-2025
tNMQAUROVZiO,2024-06-05,2024-10-20,96,2024-2025
2ldb6Tci9m6i,2024-05-30,2024-05-23,86,2019-2020
A59ifePRgDy8,2024-09-04,2024-08-09,65,2006-2007
RfF8uz3oufbB,2024-09-23,2024-01-24,51,2004-2005
xa3LKAfU36B2,2024-04-30,2024-02-28,86,2023-2024
